loan_amount,rate_of_interest,property_value,income,Credit_Score,dtir1,term,anomaly_score,is_anomaly
66500,3.99,88000.0,1560.0,563,57.0,180.0,-0.041673284338762606,True
86500,5.125,238000.0,2880.0,718,26.0,180.0,-0.02867156569967466,True
296500,4.875,398000.0,43560.0,510,35.0,360.0,-0.010902468846736402,True
916500,3.25,1528000.0,21900.0,695,36.0,360.0,-0.03189282960191708,True
1426500,3.5,4608000.0,17580.0,656,47.0,360.0,-0.11026065189059953,True
1616500,3.99,2408000.0,68220.0,549,20.0,360.0,-0.15974513222162823,True
506500,5.99,838000.0,22560.0,698,20.0,324.0,-0.06558528383593665,True
306500,3.875,698000.0,47220.0,614,7.0,180.0,-0.11036080762083766,True
336500,3.25,1438000.0,7740.0,534,28.0,240.0,-0.02407646342910097,True
376500,2.75,658000.0,7560.0,741,37.0,180.0,-0.007727283167078269,True
1086500,3.25,1468000.0,20700.0,568,36.0,360.0,-0.05949191656123898,True
96500,4.375,228000.0,1440.0,503,49.0,180.0,-0.020891395549420988,True
746500,3.25,1208000.0,17700.0,806,20.0,360.0,-0.012794038720053358,True
476500,4.125,858000.0,17640.0,702,8.0,240.0,-0.048049657815897984,True
106500,3.99,858000.0,14160.0,689,8.0,240.0,-0.04214850825230432,True
486500,3.99,998000.0,6060.0,836,55.0,180.0,-0.010311048909271037,True
596500,4.5,1008000.0,14220.0,883,36.0,240.0,-0.045470802346645134,True
76500,4.25,108000.0,4740.0,757,40.0,120.0,-0.009241058157940851,True
346500,3.5,578000.0,29700.0,529,12.0,360.0,-0.03853828984451413,True
106500,6.24,1308000.0,13800.0,547,34.0,360.0,-0.02231417715868489,True
726500,3.99,418000.0,20400.0,853,39.0,180.0,-0.023269486414601692,True
376500,2.875,808000.0,15000.0,896,6.0,180.0,-0.11216334605181766,True
86500,4.875,128000.0,6600.0,650,24.0,180.0,-0.019394948465360384,True
546500,3.99,1348000.0,11880.0,857,39.0,180.0,-0.02222826021421065,True
596500,3.125,968000.0,9720.0,607,40.0,180.0,-0.0348629450147665,True
376500,2.75,858000.0,14580.0,884,35.0,180.0,-0.06127611360910368,True
226500,2.99,478000.0,10560.0,657,23.0,120.0,-0.051832444330696004,True
1046500,4.625,1308000.0,20700.0,746,41.0,360.0,-0.021868320776756267,True
296500,2.875,758000.0,8820.0,673,40.0,180.0,-0.01660609970688709,True
146500,6.24,1808000.0,6240.0,544,49.0,360.0,-0.0496816825326849,True
376500,2.99,638000.0,4860.0,833,51.0,180.0,-0.0010808275113201038,True
466500,3.25,808000.0,10740.0,534,41.0,180.0,-0.013192319090675975,True
246500,3.125,538000.0,11760.0,786,19.0,180.0,-0.010526674833970517,True
946500,3.99,1518000.0,20400.0,533,38.0,360.0,-0.027329872189358007,True
166500,3.99,418000.0,7320.0,898,39.0,120.0,-0.00848220257050225,True
156500,3.125,268000.0,4260.0,813,33.0,144.0,-0.011024602176605836,True
66500,3.99,68000.0,2640.0,887,58.0,180.0,-0.028030687305027224,True
156500,2.875,258000.0,3660.0,668,49.0,144.0,-0.030468526630131998,True
96500,5.19,128000.0,12300.0,664,14.0,360.0,-0.002404658225988121,True
746500,3.99,2508000.0,0.0,830,18.0,300.0,-0.09730631135380219,True
426500,3.125,858000.0,6240.0,832,43.0,180.0,-0.00727866302351543,True
276500,2.99,828000.0,18000.0,708,24.0,180.0,-0.03937936113499152,True
726500,3.99,418000.0,15900.0,604,39.0,180.0,-0.0025060694755764112,True
1036500,3.25,1608000.0,54000.0,693,36.0,180.0,-0.12444359465340094,True
136500,3.875,228000.0,6120.0,723,5.0,180.0,-0.02157428904496106,True
916500,3.325,2068000.0,20100.0,652,33.0,360.0,-0.054670444941886887,True
96500,5.25,168000.0,1440.0,667,43.0,240.0,-0.0069735528267512725,True
456500,3.25,608000.0,10020.0,546,24.0,180.0,-0.017667931044119567,True
76500,3.99,108000.0,3300.0,616,11.0,180.0,-0.024883367554773494,True
296500,2.75,958000.0,130140.0,777,8.0,360.0,-0.1166369652809941,True
436500,3.125,628000.0,7740.0,771,30.0,180.0,-0.0032640438987459053,True
726500,4.625,1838000.0,14280.0,847,43.0,360.0,-0.00954453534903843,True
386500,4.125,758000.0,22500.0,516,24.0,120.0,-0.0926043412662072,True
1126500,3.99,2008000.0,15060.0,818,60.0,360.0,-0.08304766556559384,True
616500,3.375,918000.0,19380.0,533,5.0,180.0,-0.11402345061498165,True
256500,6.24,1978000.0,33600.0,708,25.0,360.0,-0.09983897290749122,True
676500,3.0,1418000.0,48120.0,839,15.0,360.0,-0.11271007964048296,True
496500,4.75,668000.0,49560.0,587,29.0,360.0,-0.006259928733949316,True
116500,4.5,198000.0,2280.0,533,49.0,180.0,-0.015395909883385683,True
586500,3.5,1178000.0,17040.0,603,33.0,180.0,-0.03091136944427575,True
666500,3.625,2678000.0,16380.0,689,32.0,360.0,-0.007291453074903864,True
1346500,3.99,2598000.0,4380.0,899,32.0,360.0,-0.08881009005676732,True
446500,3.625,3508000.0,8160.0,513,39.0,360.0,-0.008964103541271862,True
56500,3.99,58000.0,2460.0,661,17.0,180.0,-0.003644665305447381,True
506500,3.75,708000.0,22080.0,805,9.0,360.0,-0.00977701763286154,True
456500,3.625,2408000.0,8940.0,795,48.0,180.0,-0.05347560145910646,True
346500,2.75,758000.0,26220.0,882,18.0,180.0,-0.10941730096052527,True
76500,4.625,138000.0,2100.0,703,37.0,180.0,-0.011072313198795092,True
126500,3.75,228000.0,11580.0,642,7.0,120.0,-0.07538569640390513,True
96500,3.625,458000.0,5880.0,573,10.0,132.0,-0.04686001066912482,True
916500,3.99,2808000.0,10800.0,723,49.0,360.0,-0.04980759129527379,True
106500,3.75,258000.0,2940.0,580,47.0,120.0,-0.008225329239623269,True
466500,3.99,788000.0,4440.0,826,60.0,240.0,-0.014537610322010286,True
126500,3.5,228000.0,2820.0,540,44.0,144.0,-0.002433345935630049,True
906500,3.99,1958000.0,13980.0,852,39.0,360.0,-0.0250197963604899,True
186500,3.5,348000.0,8220.0,812,28.0,120.0,-0.00354549595410536,True
86500,4.75,88000.0,4740.0,827,36.0,180.0,-0.004921888883193559,True
146500,4.99,198000.0,30780.0,893,27.0,360.0,-0.03457058377608635,True
606500,3.99,1058000.0,20400.0,873,10.0,360.0,-0.023146389804393208,True
246500,4.125,328000.0,51240.0,688,15.0,360.0,-0.011107931709767982,True
156500,3.125,248000.0,5580.0,847,37.0,96.0,-0.02076458748835852,True
386500,3.125,568000.0,12720.0,752,24.0,180.0,-0.005737280272377299,True
226500,3.125,878000.0,22920.0,585,13.0,180.0,-0.1084183678604167,True
616500,3.99,1308000.0,3180.0,824,9.0,360.0,-0.019629062945017872,True
216500,3.375,288000.0,30960.0,758,10.0,180.0,-0.0907168641863616,True
156500,3.99,328000.0,7860.0,848,20.0,120.0,-0.0194917687704248,True
136500,4.75,668000.0,3540.0,795,28.0,180.0,-0.02565474758491204,True
286500,3.0,478000.0,10260.0,514,34.0,180.0,-0.014561496055070733,True
686500,3.99,728000.0,300.0,879,14.0,360.0,-0.020522667312687926,True
106500,4.75,158000.0,2820.0,885,42.0,120.0,-0.05642697706070199,True
96500,6.24,2158000.0,3600.0,794,49.0,360.0,-0.06102430348326415,True
1146500,4.125,1558000.0,22200.0,844,28.0,360.0,-0.04424915639881433,True
156500,2.99,368000.0,9720.0,847,20.0,180.0,-0.02376830133056551,True
946500,2.99,1328000.0,5760.0,652,39.0,360.0,-0.0149755045247153,True
76500,5.5,108000.0,4380.0,634,13.0,360.0,-0.0016888272026274187,True
346500,3.375,518000.0,26100.0,564,12.0,180.0,-0.08858755820542741,True
186500,2.99,258000.0,4260.0,874,40.0,144.0,-0.024479733583393837,True
726500,4.25,2508000.0,157320.0,541,15.0,360.0,-0.13931852732625738,True
986500,4.375,3778000.0,25320.0,702,41.0,360.0,-0.1138475104456328,True
236500,2.875,688000.0,3720.0,565,54.0,360.0,-0.0022501446691132188,True
156500,3.99,628000.0,8880.0,524,32.0,132.0,-0.0017591229804533315,True
726500,3.99,1358000.0,24420.0,585,17.0,360.0,-0.042569158533824814,True
1256500,3.99,418000.0,24900.0,891,39.0,360.0,-0.020629368754405686,True
226500,3.875,268000.0,12840.0,858,12.0,216.0,-0.0096023458506439,True
436500,4.875,708000.0,16620.0,894,23.0,240.0,-0.06006119140312871,True
1226500,3.875,1758000.0,19560.0,678,38.0,360.0,-0.02753502690226106,True
306500,4.875,318000.0,12840.0,867,61.0,360.0,-0.00662780414880082,True
586500,3.0,868000.0,16020.0,587,24.0,180.0,-0.062407951476997514,True
566500,3.375,818000.0,9000.0,810,46.0,180.0,-0.002520337818664231,True
576500,4.375,818000.0,16320.0,879,44.0,180.0,-0.04178580288447453,True
1156500,3.0,2108000.0,15000.0,790,39.0,360.0,-0.08114828933446894,True
726500,4.99,3428000.0,10920.0,529,44.0,360.0,-0.0637427354175164,True
36500,3.99,168000.0,2520.0,517,25.0,180.0,-0.0005395552801708003,True
56500,6.24,1058000.0,18000.0,641,20.0,360.0,-0.03788038892562029,True
1076500,3.99,1788000.0,26760.0,645,33.0,360.0,-0.05259256421355263,True
336500,3.25,468000.0,21840.0,602,12.0,180.0,-0.06754276475213683,True
516500,4.99,718000.0,45480.0,811,22.0,360.0,-0.02413117442794499,True
346500,2.99,758000.0,4680.0,739,48.0,180.0,-0.0014419809299824893,True
456500,2.75,658000.0,25980.0,581,36.0,96.0,-0.1290399477918669,True
1146500,3.125,1548000.0,9840.0,731,45.0,360.0,-0.04736092553197202,True
186500,3.625,238000.0,11160.0,781,6.0,180.0,-0.03051106545979665,True
1006500,5.74,3658000.0,39600.0,707,22.0,360.0,-0.16822648224527292,True
256500,3.125,998000.0,11100.0,612,28.0,180.0,-0.016664028854461166,True
1336500,3.25,1778000.0,26040.0,610,35.0,360.0,-0.09020058990814805,True
376500,2.99,778000.0,10380.0,787,22.0,180.0,-0.020317886091905435,True
276500,3.99,1408000.0,11100.0,740,20.0,180.0,-0.020379820036872554,True
236500,3.375,318000.0,13080.0,727,9.0,180.0,-0.02404810198443974,True
156500,5.125,1758000.0,3660.0,697,20.0,360.0,-0.007267835324108685,True
296500,2.875,908000.0,9180.0,783,24.0,180.0,-0.0345607583267612,True
366500,2.75,438000.0,16800.0,804,37.0,240.0,-0.0217161283557753,True
936500,4.125,1958000.0,12600.0,770,36.0,360.0,-0.017658358987204026,True
706500,3.875,1758000.0,11340.0,871,22.0,360.0,-0.0011223508049753583,True
206500,3.375,288000.0,12900.0,677,9.0,180.0,-0.027160744034589013,True
146500,4.99,268000.0,5520.0,885,21.0,240.0,-0.018997404232800053,True
416500,3.625,1578000.0,70140.0,535,16.0,360.0,-0.08656773670837647,True
306500,4.25,1248000.0,29580.0,899,31.0,180.0,-0.08753606890763066,True
316500,3.125,528000.0,8880.0,864,26.0,132.0,-0.0482940118476034,True
846500,3.99,1038000.0,12900.0,800,41.0,180.0,-0.02090052872969894,True
466500,3.125,698000.0,11460.0,807,37.0,180.0,-0.017494083319006037,True
576500,3.5,708000.0,14040.0,500,31.0,240.0,-0.015151749803290815,True
86500,4.99,118000.0,2760.0,715,32.0,240.0,-0.020067293185391688,True
646500,3.625,828000.0,16080.0,601,6.0,360.0,-0.008829498150679238,True
206500,4.25,1118000.0,4920.0,833,24.0,180.0,-0.018524653090467247,True
676500,3.99,908000.0,31140.0,839,25.0,180.0,-0.059932281119980835,True
76500,4.625,308000.0,1380.0,519,47.0,180.0,-0.027827163817284895,True
246500,3.99,508000.0,9300.0,561,7.0,180.0,-0.013318663570346834,True
66500,4.625,258000.0,5820.0,857,5.0,144.0,-0.09920210396723295,True
96500,5.125,158000.0,7380.0,684,13.0,180.0,-0.05541428604115761,True
376500,3.5,808000.0,38160.0,637,13.0,180.0,-0.10437144305298895,True
196500,3.5,248000.0,8820.0,880,13.0,180.0,-0.01455526883247571,True
446500,3.625,838000.0,14520.0,892,9.0,360.0,-0.005998078165586951,True
426500,3.125,568000.0,12900.0,513,25.0,180.0,-0.05009181097004567,True
156500,6.24,1678000.0,19800.0,638,14.0,360.0,-0.09037019483063091,True
686500,3.99,2308000.0,6240.0,806,53.0,360.0,-0.008615910901341728,True
726500,4.125,948000.0,26820.0,797,18.0,360.0,-0.005613177734642427,True
156500,3.125,178000.0,4260.0,548,24.0,180.0,-0.0022181217107875018,True
276500,2.875,808000.0,7020.0,571,41.0,96.0,-0.07920549060805482,True
466500,2.99,638000.0,10320.0,615,35.0,180.0,-0.016793829701891805,True
486500,3.99,1658000.0,9780.0,525,49.0,180.0,-0.04285564417257659,True
216500,3.375,318000.0,5040.0,869,45.0,120.0,-0.008002644448810492,True
486500,3.125,1928000.0,20820.0,505,27.0,180.0,-0.12467732263737497,True
586500,3.99,778000.0,48960.0,537,18.0,360.0,-0.02598941048435177,True
456500,3.25,2388000.0,12240.0,876,22.0,240.0,-0.10042716473560076,True
616500,3.99,1408000.0,40020.0,577,37.0,180.0,-0.08197579146438161,True
906500,3.875,2258000.0,17160.0,617,38.0,360.0,-0.03994215523566769,True
486500,3.25,1228000.0,13620.0,770,33.0,180.0,-0.017613551035175035,True
76500,4.25,258000.0,3000.0,511,49.0,144.0,-0.02834973957455278,True
676500,3.75,5058000.0,12720.0,732,47.0,360.0,-0.021982701299397167,True
176500,3.75,238000.0,22800.0,643,31.0,180.0,-0.004721129868513363,True
486500,2.99,708000.0,11280.0,854,36.0,180.0,-0.03599677534323609,True
96500,5.125,158000.0,7560.0,730,13.0,240.0,-0.04055146589457248,True
56500,4.5,78000.0,2220.0,527,33.0,180.0,-0.03260161427400898,True
216500,3.125,478000.0,16560.0,753,29.0,180.0,-0.0004956193721787905,True
236500,3.0,398000.0,1560.0,527,60.0,360.0,-0.0009311099017860203,True
206500,2.99,998000.0,2820.0,868,42.0,180.0,-0.047429706416701745,True
326500,2.99,628000.0,5700.0,740,38.0,144.0,-0.011410208397882982,True
726500,3.25,1838000.0,21780.0,545,24.0,180.0,-0.11493001374525191,True
686500,3.5,858000.0,15000.0,882,34.0,180.0,-0.02987863731813767,True
426500,3.625,598000.0,16680.0,877,5.0,360.0,-0.013908914916079929,True
316500,3.99,548000.0,12780.0,859,5.0,180.0,-0.04516253088834832,True
886500,4.99,1268000.0,10620.0,549,48.0,360.0,-0.013624086357449605,True
556500,3.625,758000.0,19260.0,885,29.0,180.0,-0.028155660088393653,True
606500,3.99,1208000.0,16680.0,799,23.0,180.0,-0.03517541487670195,True
486500,4.25,1418000.0,23580.0,524,48.0,360.0,-0.012556230678162139,True
966500,4.5,2148000.0,11940.0,828,38.0,360.0,-0.0549152857136842,True
166500,3.875,608000.0,7860.0,588,7.0,180.0,-0.019488139210369626,True
536500,3.25,998000.0,16200.0,576,37.0,180.0,-0.03522715195337145,True
1506500,4.5,1898000.0,53520.0,517,31.0,360.0,-0.14610068371591078,True
736500,3.99,958000.0,25980.0,706,41.0,180.0,-0.03566754594960475,True
96500,4.875,128000.0,2700.0,624,7.0,300.0,-0.044601553575082,True
156500,4.375,208000.0,25440.0,573,15.0,180.0,-0.07827889558054835,True
1336500,3.99,1668000.0,23880.0,892,46.0,360.0,-0.0780364377244791,True
866500,3.125,1258000.0,17400.0,610,42.0,360.0,-0.02240175543032552,True
366500,3.99,418000.0,30900.0,604,39.0,180.0,-0.002677193388714416,True
216500,3.99,758000.0,12540.0,867,12.0,240.0,-0.020808486487504774,True
226500,2.875,478000.0,8340.0,532,37.0,120.0,-0.05967793647299713,True
666500,3.99,698000.0,24540.0,561,54.0,360.0,-0.0009202106012240474,True
516500,3.99,788000.0,4980.0,886,51.0,180.0,-0.012201143476919363,True
516500,4.75,1378000.0,31860.0,560,33.0,360.0,-0.03009636599526977,True
106500,4.25,148000.0,22200.0,668,30.0,180.0,-0.03143729924691352,True
186500,3.99,258000.0,2580.0,892,57.0,180.0,-0.009813522318017465,True
556500,3.5,708000.0,40800.0,831,25.0,180.0,-0.08271852168659088,True
126500,4.875,278000.0,22020.0,881,16.0,360.0,-0.007942903710530302,True
996500,5.125,1258000.0,13380.0,525,42.0,360.0,-0.04404163183617482,True
676500,4.25,2408000.0,10080.0,588,46.0,360.0,-0.0005243275744244436,True
106500,3.99,238000.0,4800.0,691,22.0,96.0,-0.008655886004346969,True
486500,3.125,708000.0,8880.0,843,36.0,180.0,-0.01752762196199742,True
76500,3.99,1258000.0,2220.0,865,32.0,180.0,-0.016904105833840277,True
106500,4.5,2008000.0,16260.0,507,22.0,360.0,-0.044539628233497,True
526500,3.125,588000.0,16920.0,609,21.0,180.0,-0.0546426655325255,True
186500,3.99,2928000.0,40620.0,887,44.0,360.0,-0.07978325198469338,True
156500,4.5,648000.0,6060.0,899,49.0,120.0,-0.07284315793628304,True
46500,3.25,88000.0,1260.0,587,48.0,180.0,-0.020486815836915695,True
726500,2.875,1828000.0,21900.0,579,22.0,180.0,-0.13670424082039156,True
126500,4.125,148000.0,3300.0,830,6.0,324.0,-0.0005571821354591888,True
486500,3.75,2208000.0,20400.0,816,49.0,360.0,-0.023588299887761677,True
916500,3.75,1958000.0,12840.0,706,42.0,360.0,-0.00961295123800332,True
246500,3.99,288000.0,6420.0,501,60.0,180.0,-0.00206094928354994,True
766500,4.875,1028000.0,24000.0,838,27.0,360.0,-0.011523850731042007,True
226500,3.5,308000.0,9180.0,857,8.0,180.0,-0.025867760236380488,True
506500,3.99,2808000.0,28800.0,725,37.0,360.0,-0.04556161551805327,True
916500,3.5,1278000.0,20760.0,634,22.0,360.0,-0.022913228178253697,True
46500,3.99,128000.0,1620.0,515,60.0,300.0,-0.019199092618023772,True
426500,3.25,778000.0,17340.0,678,18.0,240.0,-0.020529621705182133,True
896500,4.25,2558000.0,14160.0,655,37.0,360.0,-0.05483643744584854,True
126500,3.375,208000.0,16560.0,746,19.0,180.0,-0.011072973094662819,True
516500,3.25,998000.0,20160.0,836,20.0,180.0,-0.06815437210129505,True
726500,2.575,1248000.0,31440.0,576,46.0,360.0,-0.0944504798674296,True
166500,3.125,958000.0,5340.0,669,25.0,180.0,-0.015426518107840681,True
456500,4.125,758000.0,12780.0,533,30.0,180.0,-0.00375333254738508,True
456500,3.5,1038000.0,23520.0,597,9.0,360.0,-0.038509617750064895,True
326500,3.125,368000.0,24000.0,812,31.0,180.0,-0.05279561847728509,True
236500,2.99,758000.0,3600.0,533,40.0,180.0,-0.010335272565573761,True
476500,4.99,638000.0,21000.0,575,5.0,360.0,-0.03289417974951103,True
346500,2.875,1648000.0,16500.0,617,19.0,360.0,-0.030866935921848082,True
1026500,4.375,1278000.0,15660.0,886,41.0,360.0,-0.0280739674202386,True
1336500,3.99,1678000.0,12900.0,592,51.0,360.0,-0.03235608473171492,True
76500,6.24,968000.0,2700.0,575,48.0,360.0,-0.013256301434971918,True
106500,6.24,1028000.0,2280.0,820,36.0,360.0,-0.0038040550442809407,True
676500,5.25,2008000.0,16620.0,718,48.0,360.0,-0.052309686385035414,True
406500,3.0,1728000.0,11760.0,630,20.0,360.0,-0.001764264082605993,True
126500,3.375,308000.0,2400.0,899,31.0,180.0,-0.0013565895474495493,True
406500,2.99,808000.0,6000.0,875,47.0,180.0,-0.02629446383242051,True
516500,3.99,878000.0,20340.0,764,48.0,180.0,-0.031932134602005946,True
486500,3.99,1008000.0,66120.0,642,5.0,360.0,-0.07167506129839951,True
1076500,4.25,1478000.0,17220.0,838,33.0,360.0,-0.026684311871259192,True
486500,3.125,1308000.0,18060.0,729,38.0,180.0,-0.044587566829938474,True
366500,2.99,708000.0,7020.0,874,46.0,180.0,-0.021922553463525007,True
346500,2.99,808000.0,9540.0,701,39.0,180.0,-0.004037448167247382,True
106500,3.875,178000.0,4200.0,507,27.0,156.0,-0.014520092646582494,True
346500,3.125,708000.0,9060.0,859,32.0,180.0,-0.014623911622213215,True
426500,3.375,1308000.0,18240.0,786,12.0,120.0,-0.0982292430117695,True
76500,3.375,188000.0,12000.0,577,19.0,180.0,-0.015126964358235573,True
656500,3.99,418000.0,18660.0,616,39.0,180.0,-4.828049047445049e-06,True
186500,2.875,378000.0,3720.0,886,36.0,180.0,-0.0041078927339459614,True
396500,3.0,708000.0,16380.0,866,7.0,180.0,-0.10576881336114041,True
266500,4.125,978000.0,9300.0,537,21.0,180.0,-0.005722971486478046,True
986500,3.99,1228000.0,12000.0,690,12.0,300.0,-0.0732615343241132,True
456500,3.99,1358000.0,6420.0,607,48.0,180.0,-0.0008110632942505136,True
756500,3.75,1208000.0,25440.0,870,30.0,180.0,-0.07765993357991541,True
236500,3.375,1258000.0,12780.0,753,18.0,120.0,-0.06875680779477877,True
126500,3.99,158000.0,7260.0,550,32.0,120.0,-0.0017510129824588327,True
1336500,4.75,1668000.0,18420.0,670,40.0,360.0,-0.0552756505956733,True
66500,3.375,88000.0,1440.0,562,52.0,180.0,-0.04864106491302711,True
656500,3.875,1578000.0,9600.0,544,52.0,240.0,-0.055136685310104405,True
136500,3.125,458000.0,4440.0,522,23.0,180.0,-0.009301867602841463,True
1366500,3.99,1478000.0,17160.0,540,6.0,360.0,-0.1083980001190058,True
446500,2.99,1498000.0,6720.0,813,49.0,180.0,-0.06405807874903557,True
206500,3.0,628000.0,3240.0,831,49.0,180.0,-0.013540105292423887,True
586500,4.0,798000.0,14460.0,773,5.0,360.0,-0.002818352973602445,True
906500,3.99,1138000.0,14040.0,877,60.0,360.0,-0.049439364974876,True
866500,3.25,928000.0,9780.0,514,59.0,360.0,-0.049254488376465844,True
486500,3.375,2908000.0,18000.0,847,25.0,180.0,-0.0911964315752587,True
136500,2.875,228000.0,2220.0,875,33.0,180.0,-0.02335892359645597,True
206500,3.375,358000.0,8040.0,662,30.0,108.0,-0.001877208416491749,True
1346500,3.99,2608000.0,16440.0,683,40.0,360.0,-0.06604656762898808,True
586500,2.99,1058000.0,14880.0,856,40.0,180.0,-0.06911612461484362,True
506500,3.99,1808000.0,8880.0,804,38.0,180.0,-0.019385572409385654,True
96500,4.75,118000.0,1980.0,715,31.0,180.0,-0.03704087365757802,True
566500,4.125,978000.0,9900.0,828,49.0,240.0,-0.006102462312287837,True
86500,3.99,228000.0,3600.0,674,9.0,180.0,-0.00943509446668489,True
66500,4.75,3208000.0,11880.0,516,31.0,360.0,-0.05310939712092355,True
406500,3.625,588000.0,18720.0,655,5.0,240.0,-0.0356175603427612,True
106500,4.5,128000.0,4020.0,528,33.0,180.0,-0.0076281938075539735,True
356500,3.99,528000.0,13560.0,892,6.0,180.0,-0.05302598844989004,True
856500,4.125,2858000.0,8940.0,674,42.0,360.0,-0.031901682475362736,True
536500,3.99,798000.0,20400.0,577,31.0,240.0,-0.009112748815574334,True
966500,3.99,1208000.0,54720.0,691,30.0,360.0,-0.044816904664007895,True
206500,3.375,758000.0,7860.0,552,30.0,120.0,-0.02796414971786365,True
806500,3.375,1058000.0,11640.0,736,54.0,360.0,-0.0010714738570790638,True
266500,2.99,348000.0,19980.0,539,21.0,180.0,-0.06102967683883964,True
666500,4.75,828000.0,44460.0,885,30.0,360.0,-0.024234460429572335,True
416500,3.125,688000.0,10080.0,516,45.0,156.0,-0.06550915618966568,True
486500,3.75,728000.0,26640.0,626,26.0,180.0,-0.05351885325628114,True
446500,2.99,998000.0,7800.0,818,39.0,180.0,-0.03169825039550367,True
166500,3.99,228000.0,1980.0,529,60.0,180.0,-0.02246866493882671,True
406500,2.99,548000.0,9360.0,831,41.0,180.0,-0.00020724466051691426,True
456500,2.75,648000.0,16980.0,872,21.0,180.0,-0.07201148250795619,True
716500,3.5,938000.0,18720.0,866,17.0,360.0,-0.009648261736204367,True
156500,5.5,1668000.0,2880.0,512,10.0,360.0,-0.0861533979603718,True
226500,3.375,418000.0,12180.0,879,5.0,180.0,-0.06491980559848332,True
586500,3.625,838000.0,18240.0,659,25.0,240.0,-0.00237687821522492,True
46500,3.99,48000.0,4200.0,844,12.0,300.0,-0.0020112407125595366,True
176500,3.5,218000.0,7440.0,577,7.0,180.0,-0.017527103132795374,True
76500,4.875,108000.0,7740.0,732,21.0,180.0,-0.03156715096446305,True
86500,4.125,108000.0,6660.0,670,9.0,180.0,-0.035437530079176494,True
136500,3.99,208000.0,1920.0,564,59.0,240.0,-0.004799436947570013,True
526500,3.375,778000.0,15000.0,747,20.0,180.0,-0.029597838049391534,True
176500,3.99,208000.0,0.0,790,14.0,180.0,-0.01416473814176289,True
726500,3.375,2208000.0,20580.0,827,27.0,360.0,-0.04917126701587937,True
226500,3.5,378000.0,10740.0,590,12.0,180.0,-0.006517490862219644,True
726500,3.99,418000.0,14880.0,621,39.0,180.0,-0.00568983750326979,True
106500,6.24,1628000.0,10080.0,818,37.0,360.0,-0.029383214859043494,True
86500,4.875,168000.0,5460.0,754,14.0,132.0,-0.06683487429516755,True
126500,4.875,568000.0,1560.0,595,37.0,180.0,-0.019550295251165806,True
926500,3.875,1248000.0,17580.0,700,21.0,324.0,-0.042245223509642216,True
626500,3.375,1198000.0,15000.0,796,30.0,240.0,-0.025989813635219128,True
306500,3.99,818000.0,24120.0,870,16.0,360.0,-0.0020815095011009754,True
586500,3.75,958000.0,14640.0,644,30.0,180.0,-0.007618961144697178,True
606500,3.99,1508000.0,3660.0,513,49.0,180.0,-0.05686907996532775,True
116500,4.5,428000.0,4200.0,785,26.0,180.0,-0.009272485182370782,True
306500,3.125,418000.0,11280.0,794,19.0,180.0,-0.00961257592285547,True
106500,6.24,1068000.0,7740.0,736,49.0,360.0,-0.005351550398853044,True
726500,4.25,4058000.0,37320.0,831,37.0,180.0,-0.13685767432790585,True
806500,3.75,1628000.0,24960.0,681,8.0,360.0,-0.07747704141422684,True
106500,3.875,208000.0,6240.0,560,6.0,180.0,-0.0227864792655601,True
666500,3.625,1558000.0,18600.0,845,11.0,360.0,-0.047696372139968246,True
136500,4.625,218000.0,4440.0,555,26.0,180.0,-0.006804485626787926,True
1006500,3.99,2408000.0,9900.0,839,14.0,360.0,-0.09462024204554154,True
506500,4.25,858000.0,18540.0,854,12.0,360.0,-0.00558722726195604,True
86500,4.875,138000.0,10500.0,618,47.0,240.0,-0.009292659866007247,True
356500,2.99,538000.0,20100.0,668,16.0,180.0,-0.05915243865347375,True
486500,3.99,938000.0,12360.0,537,46.0,180.0,-0.001032773276144372,True
796500,3.99,2608000.0,6960.0,566,6.0,360.0,-0.09139995979161197,True
346500,3.125,1768000.0,27240.0,833,6.0,180.0,-0.15850153670196565,True
356500,2.75,1088000.0,16740.0,788,20.0,360.0,-0.006738584398878866,True
676500,4.56,868000.0,22860.0,596,18.0,360.0,-0.01410063185654975,True
436500,3.0,988000.0,11040.0,880,37.0,180.0,-0.0457798964949897,True
996500,4.99,1328000.0,148860.0,805,21.0,360.0,-0.10072465020414922,True
276500,4.375,1008000.0,30600.0,579,16.0,360.0,-0.03361423064864566,True
696500,3.99,1908000.0,11520.0,518,53.0,360.0,-0.018487577991304627,True
376500,3.25,688000.0,8940.0,613,33.0,144.0,-0.020061259942502963,True
726500,4.0,2508000.0,9360.0,845,47.0,360.0,-0.01250778868618041,True
1296500,3.375,1498000.0,5760.0,862,39.0,360.0,-0.03931395606177013,True
726500,4.875,1358000.0,28440.0,561,20.0,360.0,-0.05581243153298476,True
256500,6.24,1208000.0,18000.0,801,16.0,360.0,-0.06481818156915986,True
596500,3.625,868000.0,13440.0,585,30.0,180.0,-0.0033891833693834306,True
1606500,3.99,4558000.0,21900.0,649,41.0,360.0,-0.1173075714072116,True
256500,2.75,638000.0,16740.0,617,19.0,180.0,-0.053970650272778364,True
506500,4.5,828000.0,12000.0,618,41.0,180.0,-0.01875796438607802,True
206500,3.25,618000.0,16500.0,882,15.0,180.0,-0.052181133239702415,True
426500,4.375,1058000.0,7620.0,875,44.0,180.0,-0.009948259396101111,True
1026500,4.375,1448000.0,16440.0,661,34.0,360.0,-0.0007100931986040449,True
